id,airline,flight,source,departure,stops,arrival,destination,class,duration,days_left,price
24003,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,29.0,6568
24004,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.83,46.0,4501
24005,AirAsia,I5-1576,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5.33,42.0,3393
24006,Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.33,27.0,4173
24007,Indigo,0.00E+00,Chennai,Afternoon,zero,Evening,Delhi,Economy,2.75,21.0,3191
24008,Indigo,0.00E+00,Bangalore,Morning,one,Evening,Kolkata,Economy,9.25,,4477
24009,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,31.0,5355
24010,GO_FIRST,G8-661,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,17.0,7287
24011,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,,6084
24012,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,,6158
24013,GO_FIRST,G8-803,Bangalore,,one,Late_Night,Chennai,Economy,,20.0,12920
24014,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,10.33,25.0,69244
24015,Vistara,UK-874,Hyderabad,,one,Morning,Kolkata,Economy,25.17,24.0,7767
24016,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,23.75,1.0,15380
24017,GO_FIRST,G8-537,Kolkata,Evening,two_or_more,Early_Morning,Chennai,Economy,15.25,28.0,13386
24018,Indigo,0.00E+00,Chennai,Evening,zero,Night,Kolkata,Economy,2.33,,4656
24019,Vistara,UK-801,Delhi,Morning,,Night,Mumbai,Economy,12.75,46.0,6296
24020,Indigo,0.00E+00,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,28.0,3298
24021,Vistara,UK-985,Delhi,,one,Evening,Kolkata,Economy,21.0,7.0,14355
24022,Indigo,0.00E+00,Bangalore,,zero,Night,Chennai,Economy,0.83,25.0,1924
24023,Vistara,UK-772,Kolkata,Morning,two_or_more,Early_Morning,Hyderabad,Economy,21.42,36.0,7572
24024,Vistara,UK-874,Hyderabad,Morning,,Late_Night,Delhi,Business,16.42,6.0,39555
24025,Air_India,AI-773,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.0,26.0,5810
24026,Indigo,0.00E+00,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,,2124
24027,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,40.0,55983
24028,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,18.0,9593
24029,Indigo,0.00E+00,Delhi,,one,Evening,Bangalore,Economy,5.58,,3253
24030,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,46.0,4294
24031,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,,5.0,11205
24032,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Business,4.67,27.0,44280
24033,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,13.17,36.0,68112
24034,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,Business,11.5,35.0,64173
24035,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,41.0,52287
24036,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,,,5656
24037,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.25,13.0,12054
24038,SpiceJet,SG-3002,Delhi,,one,Night,Bangalore,Economy,15.0,26.0,5619
24039,,0.00E+00,Delhi,Morning,one,Evening,Mumbai,Economy,7.83,48.0,4169
24040,Indigo,0.00E+00,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,34.0,2339
24041,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,39.0,10097
24042,AirAsia,I5-1780,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,6.83,4.0,5176
24043,SpiceJet,SG-520,Chennai,Afternoon,one,Night,Delhi,Economy,7.0,37.0,6956
24044,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,7.0,51707
24045,Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,17.0,5761
24046,Air_India,AI-9893,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,13.5,32.0,5815
24047,Vistara,UK-659,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.58,9.0,18943
24048,Air_India,AI-526,Kolkata,Evening,,Evening,Delhi,Business,23.5,43.0,43910
24049,Air_India,AI-543,Hyderabad,,one,Evening,Mumbai,Economy,8.67,35.0,4783
24050,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Kolkata,Economy,7.08,27.0,4394
24051,Indigo,0.00E+00,Hyderabad,,one,Evening,Delhi,Economy,9.25,3.0,12328
24052,Vistara,UK-814,Bangalore,Night,one,Night,Chennai,Economy,25.58,9.0,13882
24053,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,,52063
24054,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,13.5,38.0,45883
24055,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,39.0,6867
24056,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Economy,10.83,46.0,5949
24057,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,11.83,45.0,5467
24058,Indigo,0.00E+00,Hyderabad,Morning,one,Evening,Chennai,Economy,10.0,20.0,3194
24059,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,,30.0,5087
24060,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Business,6.08,36.0,49177
24061,Indigo,0.00E+00,Kolkata,,one,Night,Chennai,Economy,6.17,27.0,5179
24062,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Business,2.75,17.0,32859
24063,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,48.0,6122
24064,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Economy,12.67,24.0,5020
24065,Indigo,0.00E+00,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,12.0,4202
24066,,UK-988,Mumbai,Night,one,Morning,Chennai,Business,13.0,43.0,61933
24067,Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Economy,12.42,26.0,5322
24068,Vistara,UK-738,Kolkata,Evening,one,Evening,Chennai,Business,21.58,21.0,55983
24069,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,31.25,9.0,13688
24070,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,30.0,4146
24071,Vistara,UK-945,Delhi,,zero,Afternoon,Mumbai,Economy,2.33,,2700
24072,Air_India,AI-840,Hyderabad,,one,Morning,Chennai,Economy,12.08,23.0,5909
24073,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.5,16.0,9366
24074,Indigo,0.00E+00,Delhi,Afternoon,,Night,Hyderabad,Economy,7.58,21.0,4393
24075,SpiceJet,SG-415,Mumbai,Night,one,Night,Kolkata,Economy,24.25,49.0,5797
24076,Indigo,0.00E+00,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.42,16.0,6133
24077,,UK-951,Delhi,,one,Night,Bangalore,Business,8.5,17.0,50409
24078,Vistara,UK-858,Bangalore,,one,Night,Chennai,Economy,16.42,5.0,9241
24079,GO_FIRST,G8-329,Mumbai,,,Morning,Delhi,Economy,2.17,18.0,2339
24080,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Business,17.25,,56590
24081,Air_India,AI-505,Bangalore,Morning,,Afternoon,Kolkata,Economy,25.75,,8527
24082,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Economy,9.17,42.0,5232
24083,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,Business,11.0,,57003
24084,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,41.0,51707
24085,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,17.08,27.0,8111
24086,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Business,7.33,43.0,54777
24087,Vistara,UK-873,Mumbai,Early_Morning,,Afternoon,Delhi,Business,9.33,,41269
24088,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,,4302
24089,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Business,6.67,,56702
24090,,0.00E+00,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.17,48.0,2353
24091,Vistara,UK-811,Delhi,,two_or_more,Evening,Chennai,Economy,14.0,30.0,8719
24092,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,15.75,40.0,54684
24093,GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,13.0,5942
24094,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,Business,25.08,14.0,54608
24095,GO_FIRST,G8-7534,Delhi,,one,Night,Bangalore,Economy,7.25,,4020
24096,,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,13.67,24.0,5289
24097,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,8.0,5955
24098,Vistara,UK-995,Delhi,,one,Evening,Kolkata,Economy,6.5,42.0,6578
24099,Vistara,UK-898,Hyderabad,,one,Morning,Mumbai,Economy,24.58,,3471
24100,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Business,5.0,37.0,54777
24101,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Business,24.58,4.0,29776
24102,Air_India,AI-770,Kolkata,,zero,Night,Delhi,Economy,2.5,22.0,3016
24103,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,,30.0,4111
24104,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,,38.0,4672
24105,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,8.67,10.0,79144
24106,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,Economy,8.58,32.0,6024
24107,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.92,10.0,60160
24108,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.92,39.0,2150
24109,Indigo,0.00E+00,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.5,49.0,3361
24110,Indigo,0.00E+00,Chennai,Morning,one,Evening,Kolkata,Economy,8.75,,5702
24111,Air_India,AI-867,Mumbai,Night,one,Night,Chennai,Economy,26.08,23.0,4417
24112,Air_India,AI-9745,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.0,42.0,6578
24113,Vistara,UK-818,Bangalore,Evening,,Night,Delhi,Economy,2.75,13.0,7489
24114,Air_India,AI-402,Kolkata,,one,Night,Mumbai,Business,10.83,29.0,58212
24115,Indigo,0.00E+00,Delhi,Early_Morning,,Afternoon,Kolkata,Economy,5.58,30.0,5027
24116,Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Business,12.33,38.0,44144
24117,GO_FIRST,G8-2504,Mumbai,Afternoon,one,Late_Night,Chennai,Economy,11.5,47.0,4601
24118,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,14.67,24.0,57081
24119,Indigo,6.00E-156,Chennai,,one,Early_Morning,Kolkata,Economy,8.92,24.0,2987
24120,,UK-866,Bangalore,Night,one,Night,Chennai,Business,25.42,21.0,44280
24121,Vistara,UK-930,Mumbai,,one,Afternoon,Hyderabad,Business,5.08,21.0,68317
24122,Indigo,0.00E+00,Mumbai,,zero,Early_Morning,Bangalore,Economy,1.83,35.0,2124
24123,Vistara,UK-866,Bangalore,Night,,Morning,Chennai,Economy,11.17,47.0,4672
24124,Vistara,UK-876,Hyderabad,,one,Afternoon,Delhi,Economy,15.08,41.0,5892
24125,Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,,2339
24126,Air_India,AI-867,Mumbai,Night,one,Night,Chennai,Economy,25.67,5.0,17493
24127,Vistara,UK-841,Mumbai,Morning,one,Evening,Delhi,Business,5.67,26.0,47429
24128,Vistara,UK-960,Mumbai,,one,Night,Kolkata,Business,10.83,9.0,62045
24129,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,41.0,24056
24130,Air_India,AI-636,Delhi,,one,Morning,Chennai,Economy,19.83,46.0,3988
24131,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Chennai,Business,16.58,32.0,49613
24132,AirAsia,I5-2461,Bangalore,Evening,zero,Evening,Chennai,Economy,1.17,25.0,1715
24133,Indigo,0.00E+00,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.5,45.0,1890
24134,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Economy,17.67,16.0,6231
24135,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,35.0,5523
24136,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,,,65832
24137,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,24.0,5888
24138,Vistara,UK-945,Delhi,Morning,,Evening,Bangalore,Business,6.08,34.0,49177
24139,Vistara,UK-986,Mumbai,,one,Evening,Chennai,Business,17.58,6.0,49613
24140,Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,45.0,5093
24141,Indigo,0.00E+00,Hyderabad,Morning,one,Evening,Mumbai,Economy,5.92,43.0,2301
24142,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,38.0,6067
24143,Vistara,UK-826,Chennai,,one,Late_Night,Delhi,Economy,11.67,36.0,4971
24144,Air_India,AI-9517,Bangalore,Evening,one,Early_Morning,Chennai,Economy,13.17,35.0,3184
24145,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Kolkata,Business,27.0,26.0,51817
24146,Air_India,AI-9894,Chennai,Morning,one,Morning,Delhi,Economy,24.5,33.0,3654
24147,Indigo,0.00E+00,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.42,42.0,3374
24148,Indigo,0.00E+00,Mumbai,Morning,one,Evening,Chennai,Economy,6.92,44.0,1890
24149,AirAsia,I5-336,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,27.0,2124
24150,SpiceJet,SG-4010,Chennai,Morning,one,Late_Night,Delhi,Economy,16.25,44.0,5388
24151,Indigo,0.00E+00,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.25,11.0,4453
24152,Indigo,0.00E+00,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.75,27.0,5293
24153,Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Economy,16.92,49.0,4629
24154,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Economy,16.0,40.0,7053
24155,Vistara,UK-874,Hyderabad,,one,Late_Night,Delhi,Economy,16.42,38.0,5656
24156,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Business,5.25,32.0,44144
24157,Indigo,0.00E+00,Chennai,Evening,zero,Night,Mumbai,Economy,2.0,10.0,7772
24158,Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,Business,6.0,35.0,67004
24159,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,,,3855
24160,,0.00E+00,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,3.0,5178
24161,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Economy,12.42,23.0,6458
24162,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,Business,1.92,12.0,20760
24163,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.58,15.0,52392
24164,Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,26.83,2.0,13926
24165,Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Economy,21.83,16.0,10264
24166,GO_FIRST,G8-801,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,,4354
24167,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,48.0,6181
24168,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,,56476
24169,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,18.0,5037
24170,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,44.0,5749
24171,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,16.42,,39555
24172,,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,21.25,12.0,10058
24173,Vistara,UK-910,Mumbai,Evening,one,Evening,Bangalore,Business,25.25,,102404
24174,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.67,46.0,6577
24175,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,39.0,22140
24176,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,27.0,4756
24177,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,26.0,57081
24178,Vistara,UK-857,Mumbai,Night,one,Night,Hyderabad,Economy,23.92,,3434
24179,Air_India,AI-539,Chennai,,one,Morning,Hyderabad,Business,17.5,35.0,51345
24180,Vistara,UK-824,Chennai,Night,one,Night,Hyderabad,Economy,24.42,34.0,5483
24181,GO_FIRST,G8-331,Mumbai,Morning,,Night,Hyderabad,Economy,11.83,14.0,15709
24182,,UK-878,Hyderabad,Afternoon,,Late_Night,Delhi,Economy,12.0,38.0,5656
24183,Indigo,0.00E+00,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.33,24.0,4571
24184,Air_India,AI-543,Hyderabad,Morning,,Night,Mumbai,Business,,,45883
24185,Indigo,0.00E+00,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,5.0,5955
24186,GO_FIRST,G8-312,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.25,5.0,5177
24187,Air_India,AI-639,Mumbai,Morning,zero,Morning,Bangalore,Business,,27.0,20684
24188,Indigo,0.00E+00,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,11.0,4202
24189,Air_India,AI-685,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.42,26.0,5775
24190,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,10.25,14.0,68505
24191,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,,49.0,4500
24192,GO_FIRST,G8-701,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,23.0,6488
24193,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Chennai,Business,26.92,47.0,51707
24194,,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,23.0,10.0,10058
24195,,0.00E+00,Mumbai,Afternoon,zero,Afternoon,Kolkata,Economy,2.67,32.0,4499
24196,,UK-810,Bangalore,Early_Morning,one,Evening,Chennai,Business,9.33,20.0,60396
24197,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,8.33,30.0,45097
24198,Indigo,0.00E+00,Bangalore,,zero,Afternoon,Hyderabad,Economy,1.17,10.0,4338
24199,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.08,34.0,56588
24200,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,13.08,20.0,7145
24201,,AI-442,Mumbai,,one,Morning,Chennai,Economy,17.33,1.0,10703
24202,,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,7.0,12138
24203,Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.08,10.0,9879
24204,GO_FIRST,G8-119,Delhi,,one,Late_Night,Hyderabad,Economy,5.42,39.0,5657
24205,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,15.42,27.0,79569
24206,Air_India,AI-774,Mumbai,Night,one,Night,Delhi,Business,24.0,31.0,59021
24207,Indigo,0.00E+00,Kolkata,Morning,zero,Morning,Chennai,Economy,2.42,25.0,5465
24208,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6.0,,6922
24209,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.5,49.0,6324
24210,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,7.75,48.0,54115
24211,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Business,5.0,7.0,44081
24212,,UK-627,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,30.58,39.0,6692
24213,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,27.0,4502
24214,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,8.0,5955
24215,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Delhi,Economy,26.75,27.0,4505
24216,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.33,22.0,5232
24217,GO_FIRST,G8-118,Bangalore,,one,Afternoon,Mumbai,Economy,14.92,,5177
24218,Air_India,AI-888,Mumbai,,one,Night,Bangalore,Business,25.08,15.0,54608
24219,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Business,13.25,41.0,59033
24220,Air_India,AI-9894,Chennai,Morning,one,Evening,Delhi,Economy,10.0,49.0,3654
24221,Indigo,0.00E+00,Chennai,Night,zero,Night,Hyderabad,Economy,,48.0,1551
24222,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,,28.0,60232
24223,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,13.42,7.0,53645
24224,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,15.92,11.0,60260
24225,,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,32.0,3999
24226,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Business,11.33,39.0,53164
24227,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,,16.0,6527
24228,,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Economy,,,6450
24229,Indigo,0.00E+00,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.83,15.0,6473
24230,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,5.0,21.0,12214
24231,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,38.0,55983
24232,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.0,11.0,41281
24233,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,,33.0,7575
24234,SpiceJet,SG-337,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.33,9.0,12971
24235,Indigo,0.00E+00,Bangalore,,zero,Night,Delhi,Economy,3.0,19.0,4500
24236,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,15.0,53198
24237,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.58,33.0,39321
24238,AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,22.0,3911
24239,,AI-629,Mumbai,Evening,one,Late_Night,Delhi,Economy,,45.0,4221
24240,Air_India,AI-764,Delhi,,one,Night,Chennai,Business,28.42,22.0,47657
24241,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Business,27.5,42.0,44069
24242,Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.5,18.0,5126
24243,Air_India,AI-505,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,8.75,,13054
24244,GO_FIRST,G8-244,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,34.0,5310
24245,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,6.0,9840
24246,Air_India,AI-501,Bangalore,Afternoon,,Night,Chennai,Economy,10.25,16.0,8124
24247,Vistara,UK-863,Mumbai,,one,Afternoon,Delhi,Economy,5.08,25.0,6122
24248,GO_FIRST,G8-188,Delhi,Evening,one,Night,Mumbai,Economy,4.67,49.0,8007
24249,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,47.0,41281
24250,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,10.0,9.0,66928
24251,Air_India,AI-539,Chennai,Evening,one,Night,Hyderabad,Business,6.58,18.0,71901
24252,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Economy,7.67,36.0,4229
24253,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,,51697
24254,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,10.17,3.0,89927
24255,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Business,7.75,21.0,51819
24256,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.17,5.0,34460
24257,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.67,32.0,54608
24258,,AI-9643,Delhi,Evening,one,Afternoon,Bangalore,Economy,17.83,23.0,5110
24259,SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,,2614
24260,SpiceJet,SG-612,Chennai,Night,one,Afternoon,Delhi,Economy,14.67,38.0,4827
24261,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,28.0,54684
24262,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,20.0,3014
24263,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.08,6.0,64285
24264,Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Business,6.25,38.0,60260
24265,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,18.0,55983
24266,AirAsia,I5-942,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,7.0,5104
24267,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,10.08,,12033
24268,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.58,49.0,9506
24269,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Delhi,Economy,17.75,34.0,4105
24270,Vistara,UK-878,Hyderabad,,one,Night,Delhi,Business,9.5,4.0,86203
24271,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,42.0,39499
24272,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.58,34.0,14040
24273,Vistara,UK-738,Kolkata,Evening,,Night,Chennai,Business,25.5,5.0,82751
24274,Air_India,AI-747,Kolkata,Night,zero,Late_Night,Bangalore,Business,2.58,14.0,25470
24275,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Economy,6.25,21.0,6122
24276,Air_India,AI-9925,Bangalore,Evening,one,Late_Night,Mumbai,Economy,5.75,6.0,8382
24277,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5,5.0,12557
24278,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,41.0,51697
